trip_id,vehicle_id,driver_id,origin_city,destination_city,status,planned_start,planned_end,actual_start,actual_end,actual_distance_km,avg_speed,max_speed,idle_time_mins,stoppage_count
TRP_001947,VH_0054,DRV_0054,Kolkata,Kolkata,COMPLETED,2025-01-24 17:57:00,2025-01-24 19:29:00,2025-01-24 17:57:00.17,2025-01-24 19:29:00.246,97.964,42.47,82.38,4.98,1
TRP_001948,VH_0055,DRV_0055,Delhi,Delhi,COMPLETED,2025-01-24 12:38:00,2025-01-24 14:49:00,2025-01-24 12:38:00.533,2025-01-24 14:49:00.891,130.98,49.93,97.86,4.38,1
TRP_001949,VH_0056,DRV_0056,Delhi,Delhi,COMPLETED,2025-01-24 12:38:00,2025-01-24 15:11:00,2025-01-24 12:38:00.595,2025-01-24 15:11:00.887,375.343,56.3,107.82,8.77,1
TRP_001950,VH_0057,DRV_0057,Pune,Pune,COMPLETED,2025-01-24 07:54:00,2025-01-24 09:55:00,2025-01-24 07:54:00.79,2025-01-24 09:55:00.21,199.171,56.41,109.24,6.68,1
TRP_001951,VH_0058,DRV_0058,Lucknow,Lucknow,COMPLETED,2025-01-24 11:05:00,2025-01-24 12:00:00,2025-01-24 11:05:00.396,2025-01-24 12:00:00.283,56.189,41.67,80.42,3.45,1
TRP_001952,VH_0058,DRV_0058,Lucknow,Kolkata,COMPLETED,2025-01-24 14:04:00,2025-01-24 15:35:00,2025-01-24 14:04:00.624,2025-01-24 15:35:00.789,78.952,43.79,82.68,3.35,1
TRP_001953,VH_0058,DRV_0058,Lucknow,Lucknow,COMPLETED,2025-01-24 20:20:00,2025-01-24 21:27:00,2025-01-24 20:20:00.997,2025-01-24 21:27:00.217,67.667,42.6,83.57,2.45,1
TRP_001954,VH_0059,DRV_0059,Pune,Pune,COMPLETED,2025-01-24 09:49:00,2025-01-24 11:41:00,2025-01-24 09:49:00.927,2025-01-24 11:41:00.863,85.912,43.05,82.08,4.22,1
TRP_001955,VH_0059,DRV_0059,Pune,Pune,COMPLETED,2025-01-24 17:04:00,2025-01-24 19:03:00,2025-01-24 17:04:00.214,2025-01-24 19:03:00.447,118.296,44.29,83.91,4.47,1
TRP_001956,VH_0060,DRV_0060,Delhi,Delhi,COMPLETED,2025-01-24 12:50:00,2025-01-24 13:49:00,2025-01-24 12:50:00.527,2025-01-24 13:49:00.062,57.377,43.38,82.33,3.25,1
TRP_001957,VH_0061,DRV_0061,Bangalore,Bangalore,COMPLETED,2025-01-24 11:11:00,2025-01-24 12:04:00,2025-01-24 11:11:00.838,2025-01-24 12:04:00.607,73.654,56.79,111.91,2.3,1
TRP_001958,VH_0062,DRV_0062,Delhi,Delhi,COMPLETED,2025-01-24 14:34:00,2025-01-24 16:00:00,2025-01-24 14:34:00.607,2025-01-24 16:00:00.658,119.5,36.03,69.59,5.27,1
TRP_001959,VH_0062,DRV_0062,Delhi,Delhi,COMPLETED,2025-01-24 15:57:00,2025-01-24 16:37:00,2025-01-24 15:57:00.382,2025-01-24 16:37:00.891,18.71,35.39,66.22,2.23,1
TRP_001960,VH_0063,DRV_0063,Hyderabad,Hyderabad,COMPLETED,2025-01-24 11:46:00,2025-01-24 13:31:00,2025-01-24 11:46:00.832,2025-01-24 13:31:00.798,118.289,37.25,69.59,5.77,1
TRP_001961,VH_0063,DRV_0063,Hyderabad,Kolkata,COMPLETED,2025-01-24 14:16:00,2025-01-24 16:08:00,2025-01-24 14:16:00.43,2025-01-24 16:08:00.722,61.739,36.13,66.85,5.8,1
TRP_001962,VH_0065,DRV_0065,Bangalore,Bangalore,COMPLETED,2025-01-24 08:02:00,2025-01-24 09:15:00,2025-01-24 08:02:00.252,2025-01-24 09:15:00.661,71.07,43.41,83.58,4.48,1
TRP_001963,VH_0065,DRV_0065,Bangalore,Lucknow,COMPLETED,2025-01-24 14:01:00,2025-01-24 15:41:00,2025-01-24 14:01:00.603,2025-01-24 15:41:00.456,203.886,42.48,76.36,3.77,1
TRP_001964,VH_0065,DRV_0065,Bangalore,Bangalore,COMPLETED,2025-01-24 15:14:00,2025-01-24 15:55:00,2025-01-24 15:14:00.27,2025-01-24 15:55:00.645,542.605,43.06,77.8,0.65,1
TRP_001965,VH_0065,DRV_0065,Bangalore,Bangalore,COMPLETED,2025-01-24 18:35:00,2025-01-24 20:11:00,2025-01-24 18:35:00.84,2025-01-24 20:11:00.908,94.555,42.15,83.33,5.1,1
TRP_001966,VH_0067,DRV_0067,Jaipur,Jaipur,IN_PROGRESS,2025-01-24 11:31:00,2025-01-24 13:21:00,2025-01-24 11:31:00.078,2025-01-24 13:21:00.756,65.253,36.58,68.31,6.07,1
TRP_001967,VH_0067,DRV_0067,Jaipur,Hyderabad,COMPLETED,2025-01-24 20:53:00,2025-01-24 22:20:00,2025-01-24 20:53:00.128,2025-01-24 22:20:00.582,66.852,36.93,67.53,2.57,1
TRP_001968,VH_0068,DRV_0068,Delhi,Delhi,COMPLETED,2025-01-24 11:41:00,2025-01-24 12:38:00,2025-01-24 11:41:00.115,2025-01-24 12:38:00.546,163.471,55.98,101.62,3.48,1
TRP_001969,VH_0068,DRV_0068,Delhi,Delhi,COMPLETED,2025-01-24 19:57:00,2025-01-24 22:40:00,2025-01-24 19:57:00.841,2025-01-24 22:40:00.97,169.758,57.34,111.72,7.45,1
TRP_001970,VH_0069,DRV_0069,Hyderabad,Hyderabad,COMPLETED,2025-01-24 11:25:00,2025-01-24 13:57:00,2025-01-24 11:25:00.951,2025-01-24 13:57:00.064,133.414,56.52,111.53,6.32,1
TRP_001971,VH_0069,DRV_0069,Hyderabad,Hyderabad,COMPLETED,2025-01-24 15:24:00,2025-01-24 17:14:00,2025-01-24 15:24:00.912,2025-01-24 17:14:00.184,139.294,57.17,109.07,4.13,1
TRP_001972,VH_0070,DRV_0070,Bangalore,Bangalore,COMPLETED,2025-01-24 11:26:00,2025-01-24 13:42:00,2025-01-24 11:26:00.102,2025-01-24 13:42:00.392,624.552,55.15,110.07,4.18,1
TRP_001973,VH_0070,DRV_0070,Bangalore,Hyderabad,COMPLETED,2025-01-24 12:34:00,2025-01-24 15:13:00,2025-01-24 12:34:00.238,2025-01-24 15:13:00.846,514.932,56.13,111.52,5.42,1
TRP_001974,VH_0071,DRV_0071,Pune,Lucknow,COMPLETED,2025-01-24 09:34:00,2025-01-24 10:37:00,2025-01-24 09:34:00.417,2025-01-24 10:37:00.81,59.904,35.01,69.36,3.4,1
TRP_001975,VH_0071,DRV_0071,Pune,Pune,COMPLETED,2025-01-24 12:42:00,2025-01-24 13:26:00,2025-01-24 12:42:00.191,2025-01-24 13:26:00.888,67.161,35.41,60.67,3.43,1
TRP_001976,VH_0072,DRV_0072,Jaipur,Lucknow,COMPLETED,2025-01-24 15:19:00,2025-01-24 16:26:00,2025-01-24 15:19:00.055,2025-01-24 16:26:00.32,90.629,51.04,97.41,1.82,1
TRP_001977,VH_0073,DRV_0073,Lucknow,Chennai,IN_PROGRESS,2025-01-24 06:37:00,2025-01-24 09:16:00,2025-01-24 06:37:00.234,2025-01-24 09:16:00.715,151.848,56.85,111.12,8.07,1
TRP_001978,VH_0073,DRV_0073,Lucknow,Lucknow,COMPLETED,2025-01-24 09:32:00,2025-01-24 11:21:00,2025-01-24 09:32:00.025,2025-01-24 11:21:00.926,137.187,57.08,108.45,4.12,1
TRP_001979,VH_0073,DRV_0073,Lucknow,Lucknow,COMPLETED,2025-01-24 12:38:00,2025-01-24 13:55:00,2025-01-24 12:38:00.413,2025-01-24 13:55:00.412,94.85,53.9,107.44,5.32,1
TRP_001980,VH_0074,DRV_0074,Jaipur,Chennai,COMPLETED,2025-01-24 08:44:00,2025-01-24 09:18:00,2025-01-24 08:44:00.593,2025-01-24 09:18:00.275,34.628,37.37,69.54,1.75,1
TRP_001981,VH_0074,DRV_0074,Jaipur,Jaipur,COMPLETED,2025-01-24 10:25:00,2025-01-24 11:34:00,2025-01-24 10:25:00.984,2025-01-24 11:34:00.26,44.782,35.77,70.0,3.93,1
TRP_001982,VH_0074,DRV_0074,Jaipur,Jaipur,COMPLETED,2025-01-24 15:05:00,2025-01-24 16:26:00,2025-01-24 15:05:00.485,2025-01-24 16:26:00.487,63.235,35.59,69.38,3.88,1
TRP_001983,VH_0075,DRV_0075,Jaipur,Jaipur,COMPLETED,2025-01-24 21:10:00,2025-01-25 00:01:00,2025-01-24 21:10:00.194,2025-01-25 00:01:00.076,218.011,56.78,110.31,7.63,1
TRP_001984,VH_0077,DRV_0077,Pune,Pune,COMPLETED,2025-01-24 07:25:00,2025-01-24 09:33:00,2025-01-24 07:25:00.234,2025-01-24 09:33:00.486,217.737,56.69,111.84,84.87,1
TRP_001986,VH_0077,DRV_0077,Pune,Pune,COMPLETED,2025-01-24 13:24:00,2025-01-24 15:12:00,2025-01-24 13:24:00.914,2025-01-24 15:12:00.471,142.712,57.75,110.54,3.18,1
TRP_001987,VH_0078,DRV_0078,Kolkata,Kolkata,COMPLETED,2025-01-24 17:12:00,2025-01-24 18:10:00,2025-01-24 17:12:00.685,2025-01-24 18:10:00.399,81.999,58.78,108.77,1.2,1
TRP_001988,VH_0079,DRV_0079,Mumbai,Mumbai,COMPLETED,2025-01-24 09:24:00,2025-01-24 12:08:00,2025-01-24 09:24:00.942,2025-01-24 12:08:00.936,156.192,56.62,110.69,8.78,1
TRP_001989,VH_0079,DRV_0079,Mumbai,Bangalore,COMPLETED,2025-01-24 15:50:00,2025-01-24 17:28:00,2025-01-24 15:50:00.271,2025-01-24 17:28:00.82,140.77,57.33,111.04,5.67,1
TRP_001990,VH_0079,DRV_0079,Mumbai,Mumbai,IN_PROGRESS,2025-01-24 20:48:00,2025-01-24 22:55:00,2025-01-24 20:48:00.678,2025-01-24 22:55:00.979,775.54,55.43,110.74,6.8,1
TRP_001991,VH_0079,DRV_0079,Mumbai,Delhi,COMPLETED,2025-01-24 21:40:00,2025-01-24 22:35:00,2025-01-24 21:40:00.639,2025-01-24 22:35:00.043,509.167,56.59,111.79,1.33,1
TRP_001992,VH_0080,DRV_0080,Ahmedabad,Ahmedabad,COMPLETED,2025-01-24 06:24:00,2025-01-24 07:32:00,2025-01-24 06:24:00.164,2025-01-24 07:32:00.127,56.254,36.85,69.01,2.77,1
TRP_001993,VH_0080,DRV_0080,Ahmedabad,Ahmedabad,COMPLETED,2025-01-24 12:48:00,2025-01-24 13:34:00,2025-01-24 12:48:00.503,2025-01-24 13:34:00.834,72.29,36.3,68.15,1.82,1
TRP_001994,VH_0080,DRV_0080,Ahmedabad,Ahmedabad,COMPLETED,2025-01-24 16:46:00,2025-01-24 18:26:00,2025-01-24 16:46:00.305,2025-01-24 18:26:00.21,79.221,35.93,69.0,3.6,1
TRP_001995,VH_0080,DRV_0080,Ahmedabad,Ahmedabad,IN_PROGRESS,2025-01-24 18:56:00,2025-01-24 20:53:00,2025-01-24 18:56:00.987,2025-01-24 20:53:00.069,93.925,36.14,69.02,5.78,1
TRP_001996,VH_0081,DRV_0081,Chennai,Chennai,COMPLETED,2025-01-24 16:59:00,2025-01-24 18:11:00,2025-01-24 16:59:00.756,2025-01-24 18:11:00.861,72.904,42.31,83.94,4.45,1
TRP_001997,VH_0084,DRV_0084,Hyderabad,Hyderabad,COMPLETED,2025-01-24 06:24:00,2025-01-24 08:19:00,2025-01-24 06:24:00.71,2025-01-24 08:19:00.553,218.907,57.03,111.79,7.3,1
TRP_001998,VH_0084,DRV_0084,Hyderabad,Hyderabad,COMPLETED,2025-01-24 14:25:00,2025-01-24 16:16:00,2025-01-24 14:25:00.261,2025-01-24 16:16:00.148,126.917,57.08,109.73,5.85,1
TRP_001999,VH_0084,DRV_0084,Hyderabad,Delhi,COMPLETED,2025-01-24 16:53:00,2025-01-24 17:41:00,2025-01-24 16:53:00.81,2025-01-24 17:41:00.054,77.971,55.17,110.13,2.3,1
TRP_002001,VH_0085,DRV_0085,Mumbai,Mumbai,COMPLETED,2025-01-24 08:56:00,2025-01-24 11:16:00,2025-01-24 08:56:00.062,2025-01-24 11:16:00.159,105.476,50.86,97.45,6.0,1
TRP_002002,VH_0085,DRV_0085,Mumbai,Ahmedabad,COMPLETED,2025-01-24 11:47:00,2025-01-24 14:51:00,2025-01-24 11:47:00.181,2025-01-24 14:51:00.806,228.525,50.36,97.35,8.78,1
TRP_002003,VH_0086,DRV_0086,Hyderabad,Hyderabad,COMPLETED,2025-01-24 17:39:00,2025-01-24 19:09:00,2025-01-24 17:39:00.076,2025-01-24 19:09:00.181,218.495,54.91,111.4,7.37,1
TRP_002004,VH_0086,DRV_0086,Hyderabad,Hyderabad,COMPLETED,2025-01-24 18:33:00,2025-01-24 19:27:00,2025-01-24 18:33:00.069,2025-01-24 19:27:00.173,137.426,54.91,101.97,2.27,1
TRP_002005,VH_0087,DRV_0087,Bangalore,Bangalore,COMPLETED,2025-01-24 18:01:00,2025-01-24 19:52:00,2025-01-24 18:01:00.342,2025-01-24 19:52:00.645,104.962,49.61,97.64,4.85,1
TRP_002006,VH_0088,DRV_0088,Pune,Pune,COMPLETED,2025-01-24 18:13:00,2025-01-24 19:52:00,2025-01-24 18:13:00.29,2025-01-24 19:52:00.537,128.342,57.07,111.58,3.33,1
TRP_002007,VH_0089,DRV_0089,Mumbai,Mumbai,COMPLETED,2025-01-24 08:40:00,2025-01-24 10:05:00,2025-01-24 08:40:00.564,2025-01-24 10:05:00.05,78.978,44.53,83.4,233.03,1
TRP_002008,VH_0089,DRV_0089,Mumbai,Mumbai,COMPLETED,2025-01-24 10:06:00,2025-01-24 11:03:00,2025-01-24 10:06:00.654,2025-01-24 11:03:00.458,34.365,43.17,77.45,2.78,1
TRP_002010,VH_0089,DRV_0089,Mumbai,Mumbai,IN_PROGRESS,2025-01-24 21:08:00,2025-01-24 22:11:00,2025-01-24 21:08:00.792,2025-01-24 22:11:00.704,73.277,43.31,75.83,2.53,1
TRP_002012,VH_0090,DRV_0090,Chennai,Kolkata,IN_PROGRESS,2025-01-24 19:32:00,2025-01-24 20:55:00,2025-01-24 19:32:00.033,2025-01-24 20:55:00.556,77.752,36.81,68.81,4.03,1
TRP_002013,VH_0091,DRV_0091,Delhi,Pune,COMPLETED,2025-01-24 20:56:00,2025-01-24 23:40:00,2025-01-24 20:56:00.506,2025-01-24 23:40:00.152,161.279,57.42,111.7,5.13,1
TRP_002014,VH_0092,DRV_0092,Chennai,Chennai,IN_PROGRESS,2025-01-24 09:13:00,2025-01-24 12:37:00,2025-01-24 09:13:00.002,2025-01-24 12:37:00.56,197.344,50.4,97.78,765.33,1
TRP_002015,VH_0093,DRV_0093,Jaipur,Jaipur,COMPLETED,2025-01-24 07:55:00,2025-01-24 09:43:00,2025-01-24 07:55:00.979,2025-01-24 09:43:00.564,114.491,49.47,97.77,6.23,1
TRP_002016,VH_0093,DRV_0093,Jaipur,Jaipur,COMPLETED,2025-01-24 13:58:00,2025-01-24 17:13:00,2025-01-24 13:58:00.884,2025-01-24 17:13:00.712,871.857,49.2,97.95,10.28,1
TRP_002017,VH_0093,DRV_0093,Jaipur,Jaipur,COMPLETED,2025-01-24 16:27:00,2025-01-24 17:29:00,2025-01-24 16:27:00.119,2025-01-24 17:29:00.233,181.947,49.38,95.3,1.75,1
TRP_002018,VH_0093,DRV_0093,Jaipur,Jaipur,COMPLETED,2025-01-24 19:08:00,2025-01-24 21:02:00,2025-01-24 19:08:00.331,2025-01-24 21:02:00.29,99.657,49.6,96.67,5.37,1
TRP_002019,VH_0094,DRV_0094,Pune,Pune,COMPLETED,2025-01-24 07:31:00,2025-01-24 09:05:00,2025-01-24 07:31:00.376,2025-01-24 09:05:00.514,58.999,34.81,66.97,5.95,1
TRP_002020,VH_0095,DRV_0095,Hyderabad,Hyderabad,COMPLETED,2025-01-24 08:41:00,2025-01-24 09:37:00,2025-01-24 08:41:00.171,2025-01-24 09:37:00.689,82.531,36.17,68.98,2.03,1
TRP_002021,VH_0095,DRV_0095,Hyderabad,Hyderabad,COMPLETED,2025-01-24 19:26:00,2025-01-24 20:30:00,2025-01-24 19:26:00.435,2025-01-24 20:30:00.639,51.773,36.99,69.91,2.72,1
TRP_002023,VH_0096,DRV_0096,Chennai,Pune,COMPLETED,2025-01-24 14:32:00,2025-01-24 15:40:00,2025-01-24 14:32:00.816,2025-01-24 15:40:00.591,51.627,36.03,69.52,2.9,1
TRP_002024,VH_0098,DRV_0098,Mumbai,Mumbai,COMPLETED,2025-01-24 11:14:00,2025-01-24 12:01:00,2025-01-24 11:14:00.617,2025-01-24 12:01:00.763,50.522,43.35,80.46,2.38,1
TRP_002025,VH_0098,DRV_0098,Mumbai,Ahmedabad,IN_PROGRESS,2025-01-24 18:46:00,2025-01-24 19:37:00,2025-01-24 18:46:00.916,2025-01-24 19:37:00.36,51.9,42.73,79.27,2.88,1
TRP_002026,VH_0099,DRV_0099,Pune,Pune,IN_PROGRESS,2025-01-24 07:38:00,2025-01-24 09:34:00,2025-01-24 07:38:00.96,2025-01-24 09:34:00.13,61.959,35.73,68.85,5.08,1
TRP_002027,VH_0101,DRV_0101,Bangalore,Lucknow,COMPLETED,2025-01-24 10:52:00,2025-01-24 12:11:00,2025-01-24 10:52:00.478,2025-01-24 12:11:00.103,470.824,43.88,81.23,2.57,1
TRP_002028,VH_0101,DRV_0101,Bangalore,Bangalore,COMPLETED,2025-01-24 11:18:00,2025-01-24 11:58:00,2025-01-24 11:18:00.283,2025-01-24 11:58:00.591,375.977,43.3,81.42,1.0,1
TRP_002029,VH_0102,DRV_0102,Kolkata,Kolkata,COMPLETED,2025-01-24 12:35:00,2025-01-24 14:05:00,2025-01-24 12:35:00.276,2025-01-24 14:05:00.971,57.844,36.27,69.95,5.45,1
TRP_002030,VH_0102,DRV_0102,Kolkata,Kolkata,COMPLETED,2025-01-24 19:15:00,2025-01-24 21:00:00,2025-01-24 19:15:00.586,2025-01-24 21:00:00.916,81.125,36.99,67.87,4.42,1
TRP_002031,VH_0103,DRV_0103,Hyderabad,Hyderabad,COMPLETED,2025-01-24 06:38:00,2025-01-24 08:01:00,2025-01-24 06:38:00.769,2025-01-24 08:01:00.771,82.761,36.89,69.99,1.98,1
TRP_002032,VH_0103,DRV_0103,Hyderabad,Hyderabad,COMPLETED,2025-01-24 18:12:00,2025-01-24 19:29:00,2025-01-24 18:12:00.233,2025-01-24 19:29:00.165,55.014,35.86,68.3,2.25,1
TRP_002033,VH_0103,DRV_0103,Hyderabad,Hyderabad,COMPLETED,2025-01-24 21:56:00,2025-01-24 22:32:00,2025-01-24 21:56:00.086,2025-01-24 22:32:00.146,32.92,38.36,66.5,0.88,1
TRP_002034,VH_0104,DRV_0104,Jaipur,Jaipur,COMPLETED,2025-01-24 12:44:00,2025-01-24 14:18:00,2025-01-24 12:44:00.599,2025-01-24 14:18:00.776,57.142,36.7,69.22,5.87,1
TRP_002036,VH_0105,DRV_0105,Pune,Pune,COMPLETED,2025-01-24 13:20:00,2025-01-24 15:44:00,2025-01-24 13:20:00.666,2025-01-24 15:44:00.097,570.94,50.22,97.37,3.85,1
TRP_002037,VH_0105,DRV_0105,Pune,Pune,COMPLETED,2025-01-24 14:19:00,2025-01-24 17:57:00,2025-01-24 14:19:00.587,2025-01-24 17:57:00.178,14283.524,49.96,97.97,7.05,1
TRP_002038,VH_0105,DRV_0105,Pune,Hyderabad,COMPLETED,2025-01-24 16:59:00,2025-01-24 20:55:00,2025-01-24 16:59:00.64,2025-01-24 20:55:00.037,581.487,50.42,97.67,10.25,1
TRP_002039,VH_0106,DRV_0106,Delhi,Pune,COMPLETED,2025-01-24 16:57:00,2025-01-24 18:24:00,2025-01-24 16:57:00.828,2025-01-24 18:24:00.552,75.315,56.86,111.52,4.43,1
TRP_002040,VH_0107,DRV_0107,Kolkata,Kolkata,IN_PROGRESS,2025-01-24 09:05:00,2025-01-24 09:43:00,2025-01-24 09:05:00.62,2025-01-24 09:43:00.626,48.725,37.61,68.64,0.85,1
TRP_002041,VH_0107,DRV_0107,Kolkata,Hyderabad,COMPLETED,2025-01-24 10:14:00,2025-01-24 11:34:00,2025-01-24 10:14:00.126,2025-01-24 11:34:00.584,65.685,36.05,69.7,6.23,1
TRP_002042,VH_0107,DRV_0107,Kolkata,Lucknow,COMPLETED,2025-01-24 13:41:00,2025-01-24 14:47:00,2025-01-24 13:41:00.722,2025-01-24 14:47:00.603,54.489,35.66,69.47,2.03,1
TRP_002043,VH_0107,DRV_0107,Kolkata,Kolkata,COMPLETED,2025-01-24 14:57:00,2025-01-24 15:27:00,2025-01-24 14:57:00.974,2025-01-24 15:27:00,16.43,38.09,68.34,10.47,1
TRP_002044,VH_0108,DRV_0108,Mumbai,Mumbai,COMPLETED,2025-01-24 18:58:00,2025-01-24 19:48:00,2025-01-24 18:58:00.634,2025-01-24 19:48:00.669,54.664,57.77,110.58,1.53,1
TRP_002045,VH_0108,DRV_0108,Mumbai,Kolkata,COMPLETED,2025-01-24 20:46:00,2025-01-24 22:21:00,2025-01-24 20:46:00.575,2025-01-24 22:21:00.605,115.486,56.5,108.82,3.52,1
TRP_002046,VH_0109,DRV_0109,Delhi,Ahmedabad,COMPLETED,2025-01-24 06:45:00,2025-01-24 07:55:00,2025-01-24 06:45:00.614,2025-01-24 07:55:00.01,91.541,36.74,68.86,2.95,1
TRP_002048,VH_0109,DRV_0109,Delhi,Delhi,COMPLETED,2025-01-24 09:41:00,2025-01-24 10:51:00,2025-01-24 09:41:00.217,2025-01-24 10:51:00.023,79.68,36.64,69.65,2.47,1
TRP_002049,VH_0109,DRV_0109,Delhi,Delhi,IN_PROGRESS,2025-01-24 20:18:00,2025-01-24 22:17:00,2025-01-24 20:18:00.865,2025-01-24 22:17:00.687,115.529,36.53,70.0,6.83,1
TRP_002050,VH_0111,DRV_0111,Delhi,Delhi,IN_PROGRESS,2025-01-24 10:56:00,2025-01-24 13:00:00,2025-01-24 10:56:00.841,2025-01-24 13:00:00.264,122.819,55.97,108.54,6.8,1
TRP_002051,VH_0112,DRV_0112,Bangalore,Bangalore,COMPLETED,2025-01-24 06:00:00,2025-01-24 06:47:00,2025-01-24 06:00:00.589,2025-01-24 06:47:00.058,62.45,56.0,111.88,2.28,1
TRP_002052,VH_0113,DRV_0113,Mumbai,Jaipur,COMPLETED,2025-01-24 06:07:00,2025-01-24 06:38:00,2025-01-24 06:07:00.516,2025-01-24 06:38:00.709,56.677,35.35,68.15,1855.52,1
TRP_002053,VH_0113,DRV_0113,Mumbai,Mumbai,COMPLETED,2025-01-24 10:07:00,2025-01-24 10:51:00,2025-01-24 10:07:00.756,2025-01-24 10:51:00.666,74.859,37.27,69.05,1.4,1
TRP_002054,VH_0113,DRV_0113,Mumbai,Mumbai,COMPLETED,2025-01-24 13:56:00,2025-01-24 15:36:00,2025-01-24 13:56:00.795,2025-01-24 15:36:00.477,194.344,37.05,68.77,4.0,1
TRP_002055,VH_0113,DRV_0113,Mumbai,Mumbai,COMPLETED,2025-01-24 14:54:00,2025-01-24 15:52:00,2025-01-24 14:54:00.298,2025-01-24 15:52:00.915,76.418,35.82,69.94,1.5,1
TRP_002056,VH_0114,DRV_0114,Mumbai,Mumbai,COMPLETED,2025-01-24 18:52:00,2025-01-24 20:52:00,2025-01-24 18:52:00.032,2025-01-24 20:52:00.237,329.105,57.94,111.57,4.93,1
TRP_002057,VH_0114,DRV_0114,Mumbai,Mumbai,COMPLETED,2025-01-24 19:50:00,2025-01-24 20:58:00,2025-01-24 19:50:00.724,2025-01-24 20:58:00.504,229.561,56.76,108.67,1.45,1
TRP_002058,VH_0115,DRV_0115,Kolkata,Kolkata,COMPLETED,2025-01-24 13:07:00,2025-01-24 16:06:00,2025-01-24 13:07:00.986,2025-01-24 16:06:00.758,178.431,56.66,111.45,10.33,1
TRP_002059,VH_0115,DRV_0115,Kolkata,Kolkata,COMPLETED,2025-01-24 16:27:00,2025-01-24 17:56:00,2025-01-24 16:27:00.709,2025-01-24 17:56:00.504,115.852,57.52,105.2,4.63,1
TRP_002061,VH_0117,DRV_0117,Mumbai,Mumbai,COMPLETED,2025-01-24 17:30:00,2025-01-24 18:37:00,2025-01-24 17:30:00.932,2025-01-24 18:37:00.885,50.003,51.2,96.75,2.62,1
TRP_002062,VH_0119,DRV_0119,Chennai,Jaipur,COMPLETED,2025-01-24 11:02:00,2025-01-24 12:59:00,2025-01-24 11:02:00.959,2025-01-24 12:59:00.56,87.54,42.36,82.86,4.57,1
TRP_002063,VH_0120,DRV_0120,Lucknow,Lucknow,COMPLETED,2025-01-24 16:25:00,2025-01-24 17:44:00,2025-01-24 16:25:00.655,2025-01-24 17:44:00.315,68.165,55.01,110.2,3.35,1
TRP_002064,VH_0120,DRV_0120,Lucknow,Lucknow,COMPLETED,2025-01-24 17:57:00,2025-01-24 19:32:00,2025-01-24 17:57:00.617,2025-01-24 19:32:00.753,108.223,55.66,110.07,6.22,1
TRP_002065,VH_0121,DRV_0121,Delhi,Delhi,IN_PROGRESS,2025-01-24 19:05:00,2025-01-24 19:37:00,2025-01-24 19:05:00.573,2025-01-24 19:37:00.487,85.0,43.04,78.6,2.35,1
TRP_002066,VH_0121,DRV_0121,Delhi,Delhi,COMPLETED,2025-01-24 20:37:00,2025-01-24 21:28:00,2025-01-24 20:37:00.522,2025-01-24 21:28:00.708,37.56,41.65,79.42,3.88,1
TRP_002067,VH_0122,DRV_0122,Delhi,Delhi,IN_PROGRESS,2025-01-24 07:25:00,2025-01-24 10:49:00,2025-01-24 07:25:00.322,2025-01-24 10:49:00.866,189.083,49.67,97.99,10.13,1
TRP_002068,VH_0122,DRV_0122,Delhi,Chennai,COMPLETED,2025-01-24 14:13:00,2025-01-24 18:13:00,2025-01-24 14:13:00.264,2025-01-24 18:13:00.99,259.54,49.97,97.8,13.75,1
TRP_002071,VH_0124,DRV_0124,Jaipur,Jaipur,COMPLETED,2025-01-24 12:04:00,2025-01-24 13:22:00,2025-01-24 12:04:00.779,2025-01-24 13:22:00.773,84.926,42.58,82.99,4.62,1
TRP_002072,VH_0124,DRV_0124,Jaipur,Lucknow,COMPLETED,2025-01-24 21:43:00,2025-01-24 23:15:00,2025-01-24 21:43:00.171,2025-01-24 23:15:00.654,208.801,42.73,83.03,4.38,1
TRP_002073,VH_0125,DRV_0125,Pune,Ahmedabad,COMPLETED,2025-01-24 12:11:00,2025-01-24 13:25:00,2025-01-24 12:11:00.931,2025-01-24 13:25:00.996,75.87,49.46,94.19,2.35,1
TRP_002075,VH_0126,DRV_0126,Pune,Pune,COMPLETED,2025-01-24 15:27:00,2025-01-24 16:22:00,2025-01-24 15:27:00.653,2025-01-24 16:22:00.963,113.47,55.88,105.71,2.13,1
TRP_002076,VH_0127,DRV_0127,Hyderabad,Hyderabad,IN_PROGRESS,2025-01-24 10:42:00,2025-01-24 12:27:00,2025-01-24 10:42:00.543,2025-01-24 12:27:00.891,110.21,56.4,111.87,4.08,1
TRP_002077,VH_0127,DRV_0127,Hyderabad,Hyderabad,COMPLETED,2025-01-24 13:11:00,2025-01-24 15:00:00,2025-01-24 13:11:00.045,2025-01-24 15:00:00.928,157.211,58.24,111.99,6.25,1
TRP_002078,VH_0127,DRV_0127,Hyderabad,Hyderabad,IN_PROGRESS,2025-01-24 19:26:00,2025-01-24 20:15:00,2025-01-24 19:26:00.862,2025-01-24 20:15:00.81,77.582,56.89,105.81,1.82,1
TRP_002079,VH_0128,DRV_0128,Mumbai,Mumbai,COMPLETED,2025-01-24 10:04:00,2025-01-24 11:51:00,2025-01-24 10:04:00.495,2025-01-24 11:51:00.012,86.812,36.05,69.73,6.42,1
TRP_002080,VH_0128,DRV_0128,Mumbai,Mumbai,COMPLETED,2025-01-24 19:51:00,2025-01-24 20:24:00,2025-01-24 19:51:00.553,2025-01-24 20:24:00.504,96.827,36.12,69.72,2.12,1
