date_id,vehicle_id,total_distance_km,running_hours,idle_hours,avg_speed,max_speed,trip_count,anomaly_count
20250121,VH_0007,331.603,21.023,0.248,56.98,111.34,2,88
20250121,VH_0246,68.333,9.932,0.075,36.41,68.39,1,48
20250121,VH_0297,121.696,2.716,0.133,57.26,111.95,1,57
20250121,VH_0259,226.54,7.881,0.169,42.83,83.62,2,91
20250121,VH_0171,104.564,6.166,0.039,41.01,82.43,1,21
20250121,VH_0174,488.6,20.098,0.193,35.5,68.67,3,108
20250121,VH_0222,179.676,4.174,0.13,48.99,96.23,1,63
20250121,VH_0230,656.433,24.045,1.027,50.18,97.98,4,530
20250121,VH_0141,464.535,22.881,0.224,49.5,97.99,4,393
20250121,VH_0201,164.852,22.921,0.176,55.25,111.88,1,38
20250121,VH_0138,437.671,22.733,0.052,55.49,110.96,4,11
20250121,VH_0134,51.004,4.567,3.742,41.05,83.71,1,28
20250122,VH_0085,108.2,12.406,0.051,50.03,97.13,2,38
20250122,VH_0180,30.322,3.982,0.0,5.37,46.65,2,1
20250122,VH_0159,58.794,8.743,0.021,42.79,73.34,1,26
20250122,VH_0178,9549.933,19.413,0.205,36.47,69.7,5,429
20250122,VH_0183,65.0,1.599,0.124,54.21,107.23,1,19
20250122,VH_0152,192.573,11.163,0.209,49.93,96.56,1,92
20250122,VH_0122,154.827,24.392,0.169,49.04,97.07,1,63
20250122,VH_0126,291.005,18.381,0.196,56.04,110.95,2,83
20250122,VH_0237,406.752,37.116,0.242,49.31,97.51,2,510
20250122,VH_0024,248.133,25.695,8.098,55.81,109.76,2,64
20250122,VH_0265,346.418,14.076,0.282,49.5,97.97,3,156
20250122,VH_0274,144.226,32.94,0.111,55.75,109.8,2,38
20250122,VH_0245,116.345,19.425,0.075,51.65,97.53,1,74
20250122,VH_0135,288.682,22.245,0.226,56.72,109.77,3,119
20250122,VH_0254,75.335,25.998,0.027,35.81,69.36,1,27
20250122,VH_0120,146.714,21.676,0.109,55.89,110.9,1,50
20250122,VH_0018,155.036,5.964,0.13,47.15,94.18,1,37
20250123,VH_0114,169.944,14.199,0.117,57.74,110.73,1,57
20250123,VH_0044,116.926,11.346,0.161,35.49,68.91,3,80
20250126,VH_0278,104.327,51.233,0.081,37.05,69.87,2,88
20250126,VH_0087,205.96,4.243,0.183,47.66,97.54,1,54
20250126,VH_0078,921.157,6.57,0.225,55.92,111.5,3,272
20250126,VH_0080,159.329,4.133,1.579,35.54,69.47,2,112
20250126,VH_0142,344.419,2.929,0.061,55.61,110.3,1,41
20250126,VH_0091,75.211,24.797,0.037,57.56,111.22,1,25
20250126,VH_0213,143.396,28.196,26.286,49.95,96.6,1,50
20250127,VH_0169,14.333,0.3,0.011,57.23,106.6,1,3
20250123,VH_0209,297.091,18.479,0.219,56.95,111.8,2,91
20250123,VH_0042,312.285,6.565,0.121,56.17,111.43,2,57
20250123,VH_0264,538.86,11.979,0.306,49.76,97.68,2,180
20250123,VH_0144,320.08,23.99,0.149,57.3,111.54,3,71
20250123,VH_0041,284.007,72.201,0.175,56.94,111.84,4,100
20250123,VH_0262,490.24,29.584,0.225,55.81,109.95,3,161
20250123,VH_0012,73.222,75.448,0.048,42.81,83.86,1,32
20250123,VH_0294,310.227,9.461,0.393,42.39,83.7,4,162
20250123,VH_0089,90.638,0.865,0.058,37.8,81.06,1,15
20250124,VH_0176,421.79,24.707,3.047,56.22,111.83,4,107
20250124,VH_0257,9952.523,27.272,9.845,42.46,81.88,6,443
20250124,VH_0146,188.188,54.614,0.209,50.27,97.53,2,88
20250124,VH_0234,258.709,3.796,0.105,49.81,97.63,1,66
20250124,VH_0269,355.093,6.925,0.103,55.97,111.96,2,47
20250124,VH_0280,10185.024,54.966,0.241,50.3,97.82,3,569
20250124,VH_0139,137.361,23.248,0.103,50.28,96.88,1,66
20250124,VH_0279,194.658,13.39,0.158,55.8,111.46,2,52
20250124,VH_0070,1139.484,17.797,0.16,55.68,111.52,2,490
20250124,VH_0060,98.909,20.265,0.054,43.44,82.33,2,28
20250124,VH_0032,206.727,25.349,0.18,49.72,97.83,1,80
20250124,VH_0161,42.356,25.934,0.006,37.23,68.44,1,20
20250124,VH_0106,162.048,2.636,0.074,54.61,111.52,2,32
20250124,VH_0053,1.751,0.161,0.0,3.5,66.48,1,3
20250125,VH_0238,705.361,22.348,0.341,50.43,97.95,3,552
20250125,VH_0086,103.984,11.798,0.087,58.11,109.22,1,29
20250125,VH_0232,414.148,15.989,0.071,56.27,111.15,2,26
20250125,VH_0050,2394.814,23.116,3.396,49.22,97.98,5,784
20250125,VH_0074,170.24,3.225,0.051,35.26,67.18,2,190
20250125,VH_0025,1724.387,17.016,0.277,56.58,111.68,5,217
20250125,VH_0157,13391.693,23.824,0.281,49.43,97.95,3,438
20250125,VH_0228,364.891,6.318,0.112,55.6,111.84,3,72
20250125,VH_0057,150.454,26.881,0.111,57.56,111.65,1,59
20250125,VH_0092,8771.273,29.03,0.333,49.98,97.84,4,1811
20250125,VH_0128,120.6,25.581,0.107,36.16,67.44,2,44
20250125,VH_0040,38.124,21.248,0.033,35.89,68.47,1,17
20250125,VH_0207,346.043,9.468,1.99,49.27,96.8,3,105
20250125,VH_0064,32.919,16.883,16.345,43.72,82.9,1,23
20250126,VH_0288,483.567,17.18,0.32,50.19,97.92,3,174
20250126,VH_0160,229.974,22.225,0.249,36.06,67.96,4,183
20250126,VH_0065,470.046,15.159,0.067,43.02,83.6,3,60
20250126,VH_0077,455.26,4.307,0.215,55.77,111.87,3,154
20250126,VH_0283,106.751,9.232,0.125,42.26,81.2,1,46
20250126,VH_0194,445.07,28.963,0.401,55.0,111.23,3,110
20250126,VH_0295,217.294,18.764,0.115,56.36,111.03,3,50
20250126,VH_0059,242.185,7.121,0.131,43.1,83.29,3,92
20250126,VH_0242,99.73,12.664,10.991,35.42,67.87,1,69
20250126,VH_0188,178.859,5.316,0.142,55.6,111.55,1,58
20250126,VH_0211,309.899,16.649,0.073,57.1,111.73,1,22
20250126,VH_0113,100.453,2.454,0.097,35.32,69.38,2,66
20250126,VH_0083,173.886,16.281,0.112,57.3,110.53,2,58
20250120,VH_0228,175.675,3.269,0.101,55.39,109.96,2,35
20250120,VH_0273,260.811,9.38,0.084,35.52,69.74,4,91
20250120,VH_0025,600.837,16.019,0.297,56.93,111.74,5,138
20250120,VH_0200,97.244,10.596,0.077,44.38,82.42,2,43
20250120,VH_0086,2917.861,9.243,0.399,56.03,111.82,4,1238
20250120,VH_0050,196.758,11.523,0.271,49.43,97.08,2,100
20250120,VH_0238,143.325,10.693,0.138,50.4,97.77,2,66
20250120,VH_0207,441.182,7.57,1.22,49.71,96.89,2,130
20250120,VH_0232,44.003,1.132,0.088,55.87,111.26,1,20
20250120,VH_0092,1520.403,10.082,0.291,50.35,97.96,3,920
20250120,VH_0128,115.167,2.323,0.103,35.71,68.63,2,79
20250120,VH_0064,40.09,1.164,0.055,43.67,81.93,1,35
20250120,VH_0158,173.482,4.862,0.143,55.05,109.91,1,49
20250121,VH_0189,190.117,6.417,0.193,35.97,69.66,2,132
20250121,VH_0214,538.464,20.799,0.133,57.23,110.94,3,59
20250121,VH_0140,131.56,19.829,0.143,35.72,69.95,2,108
20250121,VH_0191,563.199,32.529,0.316,50.03,98.0,3,164
20250121,VH_0204,161.775,4.316,0.074,48.94,95.24,2,37
20250121,VH_0199,511.184,24.192,0.336,56.62,110.97,3,123
20250121,VH_0147,286.172,1.631,0.054,42.15,83.71,2,42
20250121,VH_0038,99.066,17.95,0.064,37.28,69.1,2,83
20250121,VH_0153,106.001,24.475,0.185,42.77,83.79,2,65
20250121,VH_0111,222.279,35.748,0.106,57.85,110.49,1,65
20250121,VH_0013,109.232,33.696,0.114,36.31,69.21,2,104
20250121,VH_0090,48.838,1.709,0.019,34.6,68.88,1,28
20250121,VH_0088,0.359,0.924,0.0,8.31,58.2,1,2
20250122,VH_0207,1941.06,12.731,0.196,49.81,96.24,3,488
20250122,VH_0064,163.008,2.9,0.137,41.42,83.56,2,42
20250122,VH_0200,377.466,4.336,0.164,41.51,83.91,2,80
20250122,VH_0074,133.54,21.836,0.167,36.81,69.57,2,115
20250122,VH_0157,240.157,5.969,0.202,49.39,98.0,2,78
20250122,VH_0057,116.862,20.479,0.067,57.63,109.2,1,31
20250122,VH_0228,21153.243,28.954,0.384,56.52,111.88,4,1168
20250122,VH_0238,343.341,22.424,0.357,49.76,97.93,2,161
20250122,VH_0128,70.199,16.166,0.084,35.75,69.81,1,63
20250122,VH_0092,131.282,3.114,0.074,47.95,97.44,1,44
20250122,VH_0025,328.892,20.053,0.146,56.21,110.82,2,59
20250122,VH_0086,2062.212,25.183,0.091,56.81,111.51,2,667
20250122,VH_0040,87.117,4.018,0.066,35.43,69.85,1,45
20250123,VH_0218,264.431,16.499,0.113,49.14,96.39,2,50
20250123,VH_0148,217.748,2.743,0.162,54.93,109.66,1,68
20250123,VH_0187,121.714,76.799,0.063,55.92,108.32,1,46
20250126,VH_0156,192.846,18.29,0.094,42.04,83.34,1,59
20250126,VH_0205,232.773,24.78,0.2,55.73,111.91,2,73
20250126,VH_0163,449.759,27.165,0.086,50.43,97.68,2,595
20250126,VH_0001,125.595,1.334,0.0,3.89,62.16,1,1
20250127,VH_0240,10.671,0.342,0.034,44.59,77.37,1,2
20250123,VH_0164,122.678,23.781,0.103,42.73,82.58,2,69
20250123,VH_0163,414.854,28.079,0.216,50.25,97.32,2,139
20250123,VH_0100,409.157,17.638,0.365,49.34,97.83,2,176
20250123,VH_0083,137.891,12.857,0.157,55.28,109.44,1,33
20250123,VH_0211,335.945,72.555,0.302,56.15,110.84,3,86
20250123,VH_0009,245.37,63.263,0.217,56.48,111.6,2,82
20250123,VH_0156,164.5,39.88,0.114,42.63,82.85,2,79
20250123,VH_0288,137.057,14.69,0.076,49.72,97.64,2,41
20250123,VH_0295,567.181,20.397,0.094,56.7,111.7,2,35
20250123,VH_0283,321.437,48.644,0.147,43.48,82.84,4,173
20250123,VH_0258,364.647,8.082,0.136,56.16,111.43,3,56
20250123,VH_0160,256.799,22.243,0.304,35.92,69.87,4,282
20250123,VH_0035,370.281,5.144,0.273,49.85,97.91,2,122
20250123,VH_0242,259.756,4.383,0.049,35.57,69.31,2,50
20250123,VH_0077,226.331,9.702,0.1,55.18,110.32,3,25
20250123,VH_0112,364.29,34.7,0.141,55.84,110.04,2,45
20250123,VH_0188,865.015,25.447,0.271,56.85,111.28,4,114
20250124,VH_0198,666.017,13.134,0.374,55.9,110.43,3,130
20250124,VH_0103,170.694,37.143,0.085,36.78,69.99,3,135
20250124,VH_0197,800.847,25.215,0.178,43.85,81.06,4,123
20250124,VH_0131,433.506,8.599,0.165,56.83,110.38,2,98
20250124,VH_0051,194.729,16.01,7.686,36.92,69.56,2,137
20250124,VH_0058,291.056,9.596,0.154,42.41,83.57,3,90
20250124,VH_0300,51.527,1.632,0.028,32.29,69.64,1,30
20250124,VH_0056,590.811,19.232,0.146,56.29,107.82,2,57
20250124,VH_0243,1143.126,7.284,0.293,56.27,111.87,3,650
20250124,VH_0260,209.04,68.979,62.354,56.3,111.6,2,41
20250124,VH_0034,216.097,22.3,0.088,56.52,110.22,1,35
20250124,VH_0137,92.65,69.2,0.158,50.12,96.09,1,59
20250124,VH_0267,280.818,5.378,0.169,35.54,69.72,2,117
20250124,VH_0266,56.734,19.565,0.041,56.46,107.59,1,16
20250124,VH_0117,50.003,37.916,0.044,51.2,96.75,1,28
20250124,VH_0108,170.15,23.573,0.084,56.95,110.58,2,58
20250124,VH_0121,122.559,28.647,0.104,42.18,79.42,2,33
20250125,VH_0292,125.985,22.111,0.108,50.04,97.71,2,76
20250125,VH_0071,159.906,27.732,0.097,36.05,68.5,3,106
20250125,VH_0084,319.862,17.478,0.178,56.06,111.59,2,51
20250125,VH_0105,207.814,4.696,0.168,48.99,97.61,1,53
20250125,VH_0124,94.768,12.981,0.065,44.22,82.79,1,54
20250125,VH_0231,165.059,32.783,0.113,56.26,111.33,1,46
20250125,VH_0015,188.188,24.161,12.899,56.08,106.64,2,62
20250125,VH_0020,435.815,63.808,0.144,42.66,82.96,5,242
20250125,VH_0169,214.347,5.12,0.13,55.97,110.4,1,55
20250125,VH_0168,200.362,1.367,0.057,53.68,111.59,1,14
20250125,VH_0017,251.88,4.214,0.123,56.13,110.83,1,39
20250125,VH_0016,219.539,2.904,0.089,55.69,111.17,1,55
20250125,VH_0190,8232.026,4.147,0.211,55.55,111.79,2,442
20250125,VH_0282,147.422,45.987,0.091,57.38,110.6,1,55
20250125,VH_0102,74.879,1.978,0.033,36.11,69.87,1,40
20250126,VH_0076,467.204,23.993,0.413,55.78,111.87,4,130
20250126,VH_0218,15746.756,27.681,0.279,49.83,97.93,5,1819
20250126,VH_0264,1222.477,22.972,0.2,49.57,97.37,4,694
20250126,VH_0144,186.799,5.334,0.099,54.89,106.4,1,29
20250126,VH_0262,159.779,41.664,0.114,56.55,111.85,1,42
20250126,VH_0162,289.044,15.733,0.188,57.16,111.05,2,87
20250126,VH_0012,102.48,19.012,0.072,42.72,81.61,1,39
20250120,VH_0071,163.161,18.86,0.188,36.24,69.86,4,141
20250120,VH_0168,9673.654,11.38,0.272,56.26,111.96,3,585
20250120,VH_0084,171.551,13.245,0.149,55.96,111.3,2,44
20250120,VH_0017,124.885,7.058,0.106,55.63,110.61,1,43
20250120,VH_0102,44.359,1.564,0.105,36.4,69.8,1,54
20250120,VH_0081,124.548,10.554,0.115,43.14,83.53,3,63
20250120,VH_0105,283.868,7.797,0.201,49.67,97.47,4,119
20250120,VH_0282,51.785,1.165,0.069,56.07,104.54,1,23
20250120,VH_0231,166.838,7.431,0.139,55.89,109.83,1,65
20250120,VH_0020,32.935,0.987,0.043,42.66,82.69,1,31
20250120,VH_0292,184.119,3.956,0.15,50.12,97.68,1,82
20250120,VH_0124,54.738,1.474,0.052,43.89,83.78,1,44
20250121,VH_0277,372.957,25.097,0.273,49.98,97.97,3,156
20250121,VH_0118,258.474,14.187,0.198,56.66,111.66,2,81
20250121,VH_0010,114.76,11.254,0.124,49.33,97.74,1,49
20250121,VH_0093,3071.723,20.289,0.283,50.18,97.54,3,860
20250121,VH_0287,1575.172,18.437,10.326,55.45,111.81,4,594
20250121,VH_0023,174.579,3.253,0.166,54.03,104.86,1,40
20250121,VH_0212,11450.311,25.036,0.31,57.5,111.83,4,694
20250121,VH_0119,267.659,17.564,0.09,43.11,83.58,4,66
20250121,VH_0248,147.812,10.947,0.096,56.39,109.18,2,31
20250121,VH_0029,295.749,19.179,1.446,49.58,97.74,2,112
20250121,VH_0253,600.712,31.478,1.699,49.29,97.81,3,199
20250121,VH_0284,161.701,19.694,0.167,42.73,82.01,3,83
20250121,VH_0054,117.763,10.338,0.119,42.2,83.69,2,66
20250121,VH_0286,206.785,26.169,0.058,57.22,109.68,2,28
20250121,VH_0027,253.101,4.636,0.187,47.9,92.78,2,65
20250121,VH_0224,203.977,39.586,0.194,36.05,69.97,3,156
20250121,VH_0223,78.98,17.178,0.06,36.55,68.89,1,48
20250122,VH_0102,329.052,17.396,0.085,36.46,69.6,3,77
20250122,VH_0249,601.615,8.359,0.239,55.95,111.77,3,105
20250122,VH_0105,323.931,17.347,0.246,49.94,97.38,2,78
20250122,VH_0231,493.34,24.321,0.339,56.22,111.89,5,94
20250122,VH_0124,315.676,9.67,0.228,42.69,83.5,3,135
20250122,VH_0017,139.816,2.528,0.098,56.47,111.47,1,43
20250122,VH_0081,242.022,6.228,0.166,43.03,83.91,2,97
20250122,VH_0016,155.865,12.864,0.083,57.16,108.99,1,45
20250122,VH_0282,291.471,60.38,0.203,56.65,110.95,3,85
20250122,VH_0020,10285.765,7.117,0.144,42.77,83.79,4,470
20250122,VH_0071,158.037,22.398,0.113,36.32,68.58,2,103
20250122,VH_0168,297.046,28.264,0.333,56.27,111.23,2,108
20250122,VH_0084,323.897,23.877,0.348,55.77,111.4,2,85
20250122,VH_0292,270.396,3.709,0.041,49.82,97.81,2,35
20250122,VH_0030,151.391,19.805,0.179,49.83,97.82,1,81
20250122,VH_0169,399.619,18.824,0.091,56.25,111.59,2,35
20250123,VH_0001,64.664,6.808,0.055,35.19,69.61,2,42
20250123,VH_0065,98.797,3.535,0.022,40.59,83.26,1,24
20250123,VH_0194,204.292,21.231,0.079,54.61,111.14,2,25
20250126,VH_0148,182.817,28.103,0.17,56.89,111.88,2,62
20250126,VH_0041,185.034,41.503,0.086,57.32,111.1,2,32
20250126,VH_0209,132.353,29.157,0.128,56.35,109.4,1,39
20250127,VH_0126,1.144,0.017,0.0,58.75,111.1,1,2
20250123,VH_0208,230.233,34.114,0.198,49.02,97.22,2,80
20250123,VH_0079,176.635,15.298,0.062,56.85,109.36,1,29
20250123,VH_0129,117.095,20.846,0.091,43.38,82.63,1,49
20250123,VH_0240,86.46,2.009,0.033,47.45,96.34,1,31
20250124,VH_0010,12.156,0.354,0.036,49.48,95.22,1,9
20250124,VH_0223,243.011,16.719,0.098,36.32,69.52,3,120
20250124,VH_0284,150.081,26.546,0.122,43.43,83.66,2,65
20250124,VH_0277,157.102,24.098,0.179,49.74,97.78,1,98
20250124,VH_0054,167.026,43.945,0.121,42.2,82.38,2,68
20250124,VH_0291,162.119,37.229,0.11,37.16,66.75,2,127
20250124,VH_0033,140.939,20.383,0.031,35.89,67.55,2,25
20250124,VH_0093,1267.953,23.08,0.394,49.38,97.95,4,510
20250124,VH_0027,1959.512,8.988,0.464,49.19,97.51,4,672
20250124,VH_0287,211.018,48.62,0.136,55.7,110.57,2,52
20250124,VH_0224,157.623,3.412,0.136,35.47,69.73,2,80
20250124,VH_0119,87.54,13.899,0.076,42.36,82.86,1,48
20250124,VH_0069,272.707,41.337,0.174,56.79,111.53,2,83
20250124,VH_0293,118.958,21.649,0.128,49.21,97.21,1,65
20250124,VH_0253,92.576,23.115,0.068,51.07,92.32,1,26
20250124,VH_0286,781.137,30.015,0.152,55.82,110.79,4,64
20250124,VH_0261,103.15,2.132,0.067,54.35,111.01,1,14
20250124,VH_0248,624.468,37.912,0.316,56.05,111.13,3,260
20250124,VH_0023,812.381,33.656,0.199,56.62,111.95,2,254
20250124,VH_0212,227.033,30.993,1.841,54.46,110.38,2,37
20250124,VH_0029,274.403,6.505,0.119,49.97,96.05,1,94
20250125,VH_0213,100.342,0.209,0.0,5.17,56.9,1,1
20250125,VH_0219,326.888,12.299,0.055,50.31,91.48,3,54
20250125,VH_0255,199.914,7.14,0.134,35.33,69.44,2,84
20250125,VH_0011,296.599,14.629,0.204,56.45,110.64,3,72
20250125,VH_0226,81.737,35.966,0.079,49.74,93.6,1,36
20250125,VH_0078,257.514,25.029,0.132,57.23,110.94,3,59
20250125,VH_0087,86.405,11.635,0.053,48.99,95.76,1,23
20250125,VH_0182,174.074,11.239,0.156,35.15,66.84,3,88
20250125,VH_0055,414.703,28.409,0.224,49.49,97.08,2,102
20250125,VH_0298,174.883,22.029,1.461,35.97,69.86,3,96
20250125,VH_0097,1191.028,5.602,0.191,55.6,111.36,3,519
20250125,VH_0130,168.77,22.63,0.119,34.86,69.71,2,48
20250125,VH_0244,240.519,22.133,0.121,57.48,111.84,2,59
20250125,VH_0299,2774.813,24.877,0.313,56.46,111.74,3,574
20250125,VH_0165,301.68,36.88,0.188,50.2,97.3,2,123
20250125,VH_0172,108.418,1.533,0.033,32.81,68.7,1,20
20250125,VH_0094,157.422,26.79,0.097,36.74,69.87,2,95
20250125,VH_0123,254.823,19.991,0.046,36.77,69.55,3,37
20250125,VH_0091,68.23,20.349,0.048,57.63,107.29,1,14
20250125,VH_0184,166.154,25.482,0.218,49.56,97.63,1,84
20250125,VH_0285,137.092,1.517,0.054,34.98,68.78,1,37
20250125,VH_0101,162.683,1.898,0.054,41.59,82.88,1,33
20250126,VH_0154,420.589,19.001,0.365,56.27,111.95,4,128
20250126,VH_0122,462.172,24.064,0.268,49.89,97.43,3,117
20250126,VH_0120,79.862,31.098,0.065,56.71,106.94,1,24
20250126,VH_0178,137.01,15.461,0.084,35.63,69.27,2,68
20250126,VH_0237,308.671,16.748,0.217,50.05,97.05,2,105
20250126,VH_0183,1929.833,8.513,0.354,55.92,111.66,4,489
20250126,VH_0155,765.757,25.589,0.174,43.4,83.86,6,107
20250126,VH_0135,223.293,10.447,0.089,55.74,110.95,4,35
20250126,VH_0159,196.614,25.963,14.547,42.49,82.92,3,99
20250126,VH_0265,307.678,22.49,0.289,49.9,97.7,2,132
20250126,VH_0127,351.87,45.094,0.167,56.6,111.31,4,76
20250126,VH_0245,350.326,6.896,0.151,50.16,97.6,1,96
20250126,VH_0274,145.417,25.124,0.163,56.82,109.87,2,58
20250120,VH_0172,235.888,7.709,0.086,36.63,68.84,4,105
20250120,VH_0213,125.672,5.414,0.144,50.39,97.55,2,72
20250120,VH_0130,1389.821,3.197,0.134,36.4,69.84,3,515
20250120,VH_0080,108.499,3.094,0.063,36.16,69.84,1,83
20250120,VH_0011,348.561,9.419,0.226,56.3,111.77,2,114
20250120,VH_0142,473.013,16.111,0.349,56.52,111.97,3,134
20250120,VH_0244,256.639,4.088,0.154,56.04,111.88,2,67
20250120,VH_0299,199.345,3.215,0.168,57.35,110.49,2,66
20250120,VH_0087,215.691,7.956,3.776,49.87,96.64,2,106
20250120,VH_0055,1351.324,12.461,0.236,49.55,96.86,3,878
20250120,VH_0182,87.361,6.391,0.101,34.87,68.55,1,62
20250120,VH_0298,165.75,6.562,0.108,36.54,69.42,2,96
20250120,VH_0145,3361.687,2.044,0.099,56.48,109.53,2,574
20250120,VH_0101,194.432,15.263,0.108,42.96,82.51,4,90
20250120,VH_0094,126.635,5.206,0.148,35.45,68.98,2,105
20250120,VH_0091,10230.026,7.123,0.295,56.82,111.94,4,461
20250120,VH_0097,361.108,22.622,0.336,56.31,111.55,4,112
20250120,VH_0255,56.377,3.285,0.052,34.82,67.69,1,53
20250120,VH_0226,68.142,1.733,0.094,49.97,95.89,1,39
20250120,VH_0078,88.11,2.081,0.107,56.28,111.22,1,33
20250120,VH_0149,96.762,1.996,0.018,57.4,109.27,1,22
20250121,VH_0197,226.371,34.46,1.676,43.18,83.52,5,125
20250121,VH_0058,526.001,11.963,0.205,42.69,83.78,4,116
20250121,VH_0066,251.189,11.08,0.227,36.18,69.38,3,205
20250121,VH_0131,253.18,23.931,0.161,55.35,109.9,1,37
20250121,VH_0034,12971.759,30.007,0.247,56.52,111.97,4,1578
20250121,VH_0300,519.107,9.238,0.142,35.97,69.74,3,339
20250121,VH_0133,149.054,20.633,0.174,49.5,97.75,1,75
20250121,VH_0243,516.788,14.32,0.23,56.89,111.71,3,101
20250121,VH_0051,39.976,1.416,0.088,35.97,69.97,1,41
20250121,VH_0121,142.423,22.573,0.067,43.24,83.34,2,46
20250121,VH_0103,71.375,2.005,0.024,32.64,68.05,1,29
20250121,VH_0056,439.234,33.713,0.246,54.63,111.69,3,136
20250121,VH_0108,1806.098,23.181,0.187,56.57,111.81,4,797
20250121,VH_0137,102.314,23.4,0.092,48.57,96.65,1,41
20250121,VH_0260,516.478,23.949,0.104,56.53,109.83,4,258
20250121,VH_0266,287.598,11.286,0.243,54.92,111.19,1,48
20250122,VH_0226,12848.801,10.94,0.336,49.59,97.76,5,1198
20250122,VH_0101,238.118,5.419,0.149,41.55,83.96,2,83
20250122,VH_0087,271.648,19.263,0.182,50.98,96.79,2,83
20250122,VH_0130,179.695,25.513,0.104,36.69,69.39,3,132
20250122,VH_0278,67.019,12.382,0.069,36.51,69.67,2,51
20250122,VH_0078,22335.693,24.882,0.335,56.73,111.0,4,851
20250122,VH_0299,301.079,6.385,0.216,57.09,111.1,2,77
20250122,VH_0244,121.962,23.13,0.168,56.28,111.32,2,36
20250122,VH_0172,67.994,21.097,0.058,37.02,69.75,1,70
20250122,VH_0055,295.991,48.636,0.253,49.72,97.02,3,104
20250122,VH_0285,48.483,15.328,0.016,38.09,64.11,1,32
20250122,VH_0149,289.564,19.645,0.183,56.29,110.85,2,64
20250122,VH_0142,459.722,21.264,0.146,56.77,107.62,3,55
20250122,VH_0219,10981.953,10.364,0.204,50.0,97.4,3,295
20250122,VH_0184,214.825,17.482,0.164,49.89,97.67,1,71
20250122,VH_0091,221.948,19.264,0.091,56.95,111.99,3,45
20250122,VH_0097,1592.707,6.539,0.261,55.44,111.9,3,667
20250122,VH_0298,318.269,4.659,0.104,35.91,69.19,2,113
20250122,VH_0123,83.866,18.383,0.085,37.11,69.99,1,76
20250122,VH_0094,21.448,19.165,0.023,35.12,68.13,1,22
20250122,VH_0011,287.138,29.932,0.345,56.15,110.0,2,92
20250122,VH_0255,307.263,48.677,0.029,37.21,68.26,2,33
20250123,VH_0175,168.019,11.487,0.126,57.39,110.09,1,51
20250123,VH_0052,235.307,5.093,0.099,49.3,97.48,1,52
20250126,VH_0018,106.427,44.566,0.049,50.27,97.5,2,32
20250126,VH_0180,993.358,29.914,0.236,42.91,83.83,5,588
20250126,VH_0126,490.224,7.871,0.316,56.83,111.85,3,133
20250126,VH_0152,157.551,6.601,0.113,49.05,97.02,2,41
20250126,VH_0254,30.305,27.532,0.045,36.31,68.15,1,42
20250123,VH_0073,1395.379,25.53,0.229,56.58,111.17,4,456
20250123,VH_0296,304.065,30.115,0.186,56.98,110.21,2,102
20250123,VH_0002,172.656,24.431,0.086,50.02,97.43,2,32
20250123,VH_0109,97.283,35.248,0.068,36.16,68.35,3,40
20250123,VH_0028,267.346,46.712,0.189,42.58,83.37,4,113
20250123,VH_0203,1643.771,18.516,0.139,51.12,96.9,2,682
20250123,VH_0235,109.815,16.499,0.114,49.76,96.71,1,44
20250123,VH_0289,187.677,24.618,0.104,42.54,82.2,2,39
20250123,VH_0229,102.662,1.098,0.028,53.69,111.62,1,19
20250123,VH_0099,74.709,27.766,0.018,36.43,63.04,1,25
20250123,VH_0206,337.25,7.053,0.075,35.57,69.36,4,82
20250123,VH_0045,11585.476,22.32,0.206,49.98,97.38,3,861
20250123,VH_0239,145.872,30.733,0.024,58.41,109.49,1,19
20250123,VH_0031,93.326,26.503,0.066,41.95,81.91,1,32
20250124,VH_0084,423.795,21.276,0.258,56.72,111.79,3,87
20250124,VH_0292,1315.501,51.415,0.482,49.65,97.76,4,373
20250124,VH_0016,4376.771,6.028,0.291,56.13,112.0,4,1098
20250124,VH_0168,1653.606,24.446,0.318,56.32,111.75,3,977
20250124,VH_0169,2724.648,51.144,0.458,56.52,111.86,5,1078
20250124,VH_0030,1090.845,25.232,0.676,49.76,97.92,5,454
20250124,VH_0071,127.065,13.914,0.114,35.17,69.36,2,53
20250124,VH_0190,118.128,38.231,0.153,55.62,110.73,2,28
20250124,VH_0124,546.448,26.126,0.15,42.71,83.03,4,87
20250124,VH_0102,138.969,25.701,0.164,36.67,69.95,2,122
20250124,VH_0105,15506.554,8.727,0.353,49.86,97.97,3,1240
20250124,VH_0081,95.389,22.655,0.074,42.35,83.94,2,39
20250124,VH_0015,157.139,22.153,19.56,56.68,109.67,1,53
20250124,VH_0017,1057.483,43.029,0.169,56.73,111.5,3,521
20250125,VH_0300,180.935,21.102,0.14,36.08,68.74,2,72
20250125,VH_0108,373.96,23.143,0.204,56.94,111.36,3,115
20250125,VH_0034,334.737,21.893,5.56,56.73,110.81,3,31
20250125,VH_0133,516.099,4.958,0.233,48.99,97.41,2,98
20250125,VH_0137,442.666,8.146,0.521,49.19,97.95,3,132
20250125,VH_0051,85.15,1.776,0.067,33.61,69.65,1,34
20250125,VH_0056,5679.829,9.368,0.289,56.17,111.36,4,584
20250125,VH_0267,122.337,24.049,0.183,36.03,69.81,3,108
20250125,VH_0058,879.597,9.966,0.196,42.37,83.95,4,264
20250125,VH_0131,613.173,12.632,0.082,56.79,111.55,2,37
